vehiculo_marca;vehiculo_modelo;vehiculo_traccion;vehiculo_id;vehiculo_cilindrada;vehiculo_potencia;vehiculo_tipo_transmision;vehiculo_tipo_combustible;vehiculo_standard_emision;lca_numero;fecha_firma;ensayo_gei_numero;ensayo_gei_laboratorio;emision_CO2;consumo_urbano;consumo_extraurbano;consumo_mixto;id_etiqueta
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT M5P P4;1798;221;AUTOMÁTICA;NAFTA;EURO VI b;101;8/4/2021;20/03757;UTAC;194.5;11.4;6.5;8.3;000730D
RENAULT;CAMIONETA 4 PUERTAS;4x2;RENAULT YS23 260;2298;140;MANUAL;GAS OIL;EURO V;126;15/8/2018;PC18040247;IDIADA;176;7.8;6.1;6.7;000050A
RENAULT;CAMIONETA 4 PUERTAS;4x4;RENAULT YS23 260;2298;140;AUTOMÁTICA;GAS OIL;EURO V;134;17/8/2018;PC18040246;IDIADA;201;9.7;6.5;7.6;000061A
RENAULT;CAMIONETA 4 PUERTAS;4x4;RENAULT YS23 260;2298;140;MANUAL;GAS OIL;EURO V;136;17/8/2018;PC18040248;IDIADA;184;8.0;6.4;7.0;000062A
RENAULT;CAMIONETA 4 PUERTAS;4x4;RENAULT YS23 266;2298;118;MANUAL;GAS OIL;EURO V;237;27/2/2019;PC18070198;IDIADA;181;7.8;6.3;6.9;000224B
RENAULT;CAMIONETA 4 PUERTAS;4x2;RENAULT YS23 266;2298;118;MANUAL;GAS OIL;EURO V;243;27/2/2019;PC18070196;IDIADA;177;7.8;6.1;6.7;000231B
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H5F F4;1197;93;AUTOMÁTICA;NAFTA;EURO VI b;266;4/4/2019;18/05457;UTAC;140.0;7.7;5.0;6.0;000254B
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT B4D 405;999;48;MANUAL;NAFTA;EURO V;294;23/4/2019;0110/16;DELPHI;120.64;6.52;4.37;5.17;000273B
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M J 759;1598;82;MANUAL;NAFTA;EURO  V;420;26/7/2019;1-0060/19;DELPHI Technologies;162.72;9;5.74;6.95;000371B
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M J 759;1598;82;MANUAL;NAFTA;EURO  V;421;26/7/2019;1-0061/19;DELPHI Technologies;168.46;9.25;6;7.2;000372B
RENAULT;SEDÁN 4 PUERTAS;4x2;RENAULT H4M J 759;1598;82;MANUAL;NAFTA;EURO  V;422;26/7/2019;1-0060/19;DELPHI Technologies;162.72;9;5.74;6.95;000373B
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M J 759;1598;82;CVT;NAFTA;EURO  V;437;6/8/2019;1-0152/19;DELPHI Technologies;158.35;8.75;5.63;6.78;000385B
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M J 759;1598;82;CVT;NAFTA;EURO  V;438;6/8/2019;2-0151/19;DELPHI Technologies;161.7;8.8;5.83;6.93;000386B
RENAULT;SEDÁN 4 PUERTAS;4x2;RENAULT H4M J 759;1598;82;CVT;NAFTA;EURO V;441;9/8/2019;2-0151/19;DELPHI Technologies;161.71;8.80;5.84;6.93;000390B
RENAULT;CAMIONETA 4 PUERTAS;4x2;RENAULT H4M J 759;1598;84;MANUAL;NAFTA;EURO V;528;19/11/2019;C1_190710_002;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;178.1;9.7;6.5;7.7;000464B
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H5H A 452;1333;115;CVT;NAFTA;EURO V;660;17/4/2020;B1_191210_003;VISTECO TECHNOLOGIES;167.7;9.2;6;7.2;000557C
RENAULT;SEDÁN 5 PUERTAS;4x4;RENAULT H5H A 460;1333;115;MANUAL;NAFTA;EURO V;661;20/4/2020;B1_191210_004;VISTECO TECHNOLOGIES;179.4;10.3;6.2;7.7;000558C
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M J 759;1598;84;MANUAL;NAFTA;EURO V;738;18/9/2020;C1_200214_013 / C1_200216_004;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;174.5;9.3;6.4;7.5;000615C
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M J 759;1598;84;CVT;NAFTA;EURO V;739;25/9/2020;C1_200219_007 / C1_200220_005;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;167.6;9.1;6.0;7.2;000616C
RENAULT;FURGÓN 4, 5, 6 PUERTAS;4x2;RENAULT H4M J 759;1598;84;MANUAL;NAFTA;EURO V;751;15/10/2020;C1_200715_011 / C1_200716_008;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;179.5;9.9;6.4;7.7;000629C
RENAULT;SEDÁN 5, 6 PUERTAS;4x2;RENAULT H4M J 759;1598;84;MANUAL;NAFTA;EURO V;752;19/10/2020;C1_200715_011 / C1_200716_008;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;179.5;9.9;6.4;7.7;000630C
RENAULT;SEDÁN 4, 5, 6 PUERTAS;4x2;RENAULT H4M J 759;1598;84;MANUAL;NAFTA;EURO V;756;28/10/2020;C1_200715_011 / C1_200716_008;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;179.5;9.9;6.4;7.7;000632C
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H5H A 452;1333;115;CVT;NAFTA;EURO V;797;11/1/2021;B1_200821_002;VITESCO TECHNOLOGIES;170.2;9.7;5.9;7.3;000677D
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M J 759;1598;84;CVT;NAFTA;EURO V;798;11/1/2021;C1_201002_017;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;172.6;9.7;6.2;7.4;000678D
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT H4M J 759;1598;84;MANUAL;NAFTA;EURO V;799;11/1/2021;C1_201002_015;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;171.9;9.38;6.28;7.43;000679D
RENAULT;SEDÁN 5 PUERTAS;4x2;RENAULT B4D A 426;999;48;MANUAL;NAFTA;EURO V;909;26/8/2021;C1_210716_002 - C1_210717_002 ;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;119.83;6.53;4.41;5.15;000796D
RENAULT;PICK UP 5 PUERTAS;4x2;RENAULT H4M J 759;1598;84;MANUAL;NAFTA;EURO V;931;4/11/2021;C1_210826_014;LABORATORIO DE EMISIONES VEHICULARES RENAULT DO BRASIL;180.09;10.05;6.5;7.8;000814D
RENAULT;PICK UP 5 PUERTAS;4x2;RENAULT H5H A 452;1333;115;CVT;NAFTA;EURO V;932;4/11/2021;636-2021;CENTRO TECNOLÒGICO GRANDINI S/PABLO;176.31;9.74;6.4;7.63;000815D
RENAULT;PICK UP 5 PUERTAS;4x4;RENAULT H5H A 460;1333;115;MANUAL;NAFTA;EURO V;933;4/11/2021;749-2021;CENTRO TECNOLÒGICO GRANDINI S/PABLO;207.5;11.61;7.46;8.98;000816D
SHINERAY;FAMILIAR RURAL;4x2;SHINERAY DLEG18;1794;;MANUAL;NAFTA;EURO V;71;11/6/2018;17-00190-CP-511A-00;TÜV SÜD Auto Service;207;11.7;6.9;8.7;000113A
SOUEAST;BERLINA 4 PUERTAS CON PORTÓN TRASERO;4x2;MITSUBISHI 4A91;1499;77;MANUAL;NAFTA;EURO V;480;1/11/2019;CN19010297;IDIADA;170.3;11.30;6.24;7.18;000411B
SOUEAST;BERLINA 4 PUERTAS CON PORTÓN TRASERO;4x2;MITSUBISHI 4A91T;1499;100;CVT;NAFTA;EURO V;512;1/11/2019;CN19010298;IDIADA;178.7;10.58;6.49;7.54;000446B
SUBARU;RURAL;4x4;SUBARU FB20;1995;;CVT;NAFTA;EURO V;194;18/12/2018;LC 0050 070 18;LUXCONTROL S.A.;162;8.6;6.0;7.0;000156A
SUBARU;RURAL;4x4;SUBARU FB25;2498;;CVT;NAFTA;EURO VI;195;7/12/2018;LC 0050 077 18;LUXCONTROL S.A.;170;9.4;6.4;7.5;000151A
SUBARU;RURAL;4x4;SUBARU FB25;2498;138;CVT;NAFTA;EURO VI;881;4/6/2021;LC 0050 473 20;LUXCONTROL S.A;168;9.3;6.2;7.3;000762D
SUBARU;RURAL;4x4;SUBARU FB20;1995;115;CVT;NAFTA;EURO VI;924;29/9/2021;LC 0050 012 21 ;LUXCONTROL S.A;167;9.3;6.2;7.3;000806D
SUBARU;RURAL;4x4;SUBARU FB25;2498;136;CVT;NAFTA;EURO VI;925;29/9/2021;LC 0050 023 21;LUXCONTROL S.A;170;9.4;6.4;7.5;000807D
SUZUKI;RURAL 5 PUERTAS 2WD;4x2;SUZUKI M16A;1586;;MANUAL;NAFTA;EURO V;;24/6/2015;RDW-83R-0023329;RDW;139.26;7.26;5.26;6.00;000248B
SUZUKI;RURAL 5 PUERTAS 2WD;4x2;SUZUKI M16A;1586;;AUTOMÁTICA;NAFTA;EURO V;;24/6/2015;RDW-83R-0027134;RDW;140.23;7.48;5.22;6.05;000249B
SUZUKI;RURAL 5 PUERTAS 4WD;4x4;SUZUKI M16A;1586;;AUTOMÁTICA;NAFTA;EURO V;;24/6/2015;RDW-83R-0027135;RDW;147.96;7.88;5.51;6.38;000250B
SUZUKI;RURAL;4x2, 4x4;SUZUKI K15B;1462;;AUTOMÁTICA;NAFTA;EURO V;251;20/3/2019;RDW-83R-0069145;RDW;158;8.2;6.1;6.9;000238B
SUZUKI;RURAL;4x2 / 4x4;SUZUKI K15B;1462;;MANUAL;NAFTA;EURO V;255;28/3/2019;RDW-83R-0069144;RDW;146;7.7;5.7;6.4;000243B
SUZUKI;RURAL;4x4;SUZUKI K14C;1373;103;AUTOMÁTICA;NAFTA;EURO V;332;6/5/2019;E4-101R-010962;RDW;145;7.91;5.2;6.2;000305B
SUZUKI;RURAL;4x4;SUZUKI K14C;1373;103;AUTOMÁTICA;NAFTA;EURO V;398;19/6/2019;RDW-83R-0032634 EXT 2;RDW;138;7.6;4.9;5.9;000361B
SUZUKI;SEDÁN 5 PUERTAS;4x2;SUZUKI K14B;1373;68;MANUAL;NAFTA;EURO V;481;30/8/2019;H156015316/210;VINÇOTTE nv;119;6.4;4.4;5.1;000412B
SUZUKI;SEDÁN 5 PUERTAS;4x2;SUZUKI K14B;1373;68;AUOTMÁTICA;NAFTA;EURO V;482;30/8/2019;H1560155316/211;AIB-VINÇOTTE International n.v.;127;6.9;4.6;5.5;000413B
TOYOTA;SUV;4x4;TOYOTA 1VD-FTV;4461;;AUTOMÁTICA;GAS OIL;EURO V;;4/10/2017;H1860666086/241;VINÇOTTE nv;260.7;11.56;8.94;9.9;000001A
TOYOTA;SUV;4x4;TOYOTA 2AR-FE;2494;;AUTOMÁTICA;NAFTA;EURO V;;31/1/2018;H1660550047/253 Ext. 02;VINÇOTTE nv;197.7;11.4;6.9;8.5;000002A
TOYOTA;TODO TERRENO;4x4;TOYOTA 1GR-FE;3956;202;AUTOMÁTICA;NAFTA;EURO V;;20/11/2017;H1860666086/106;VINÇOTTE nv;267.8;15.42;9.20;11.49;000505B
TOYOTA;SEDÁN 5 PUERTAS;4x2;TOYOTA 2ZR-FXE NAFTA ELÉCTRICO;1798;;CVT;NAFTA;EURO V;;18/12/2017;JSQ326127;VCA;88;3.7;3.8;3.8;000003A
TOYOTA;PICK UP CABINA SIMPLE, DOBLE;4x2 - 4x4;TOYOTA 2GD-FTV;2393;;MANUAL;GAS OIL;EURO V;;3/8/2017;JST407442;VCA;197;8.9;6.6;7.5;000072A
TOYOTA;PICK UP CABINA DOBLE;4x2 - 4x4;TOYOTA 1GD-FTV;2755;;MANUAL;GAS OIL;EURO  V;;22/6/2018;JST407441;VCA;208;9.1;7.2;7.9;000004A
TOYOTA;PICK UP CABINA DOBLE;4x2 - 4x4;TOYOTA 1GD-FTV;2755;;AUTOMÁTICA;GAS OIL;EURO V;;22/6/2018;VST409957;VCA;226;11.3;7.0;8.6;000005A
TOYOTA;SEDÁN 4 PUERTAS;4x2;TOYOTA 2AR-FE;2494;;AUTOMÁTICA;NAFTA;EURO V;;1/9/2017;H1760161643/410 TR;VINÇOTTE nv;200;11.77;6.8;8.6;000006A
TOYOTA;SEDÁN 4 PUERTAS;4x2;TOYOTA 2GR-FKS;3456;;AUTOMÁTICA;NAFTA;EURO V;;1/9/2017;H1760161643/411 TR;VINÇOTTE nv;206;13.0;6.7;9.0;000007A
TOYOTA;SEDÁN 4 PUERTAS;4x2;TOYOTA 2GR-FKS;3456;;AUTOMÁTICA;NAFTA;EURO V;;;H1760161643/411 TR;VINÇOTTE nv;206;13.0;6.7;9.0;000007A
TOYOTA;FAMILIAR;4x2;TOYOTA 2TR-FE;2694;;AUTOMÁTICA;NAFTA;EURO V;;1/9/2017;JSQ320070;VCA;241;13.4;8.6;10.4;000008A
TOYOTA;SEDÁN 4/5 PUERTAS;4x2;TOYOTA 2NR-FE;1496;;MANUAL;NAFTA;EURO V;;6/2/2018;H1760615689/277 TR;VINÇOTTE nv;143.1;7.88;5.14;6.15;000009A
TOYOTA;SEDÁN 4/5 PUERTAS;4x2;TOYOTA 2NR-FE;1496;;CVT;NAFTA;EURO V;;6/2/2018;H1760615689/278 TR;VINÇOTTE nv;136.2;7.19;5.07;5.85;000010A
TOYOTA;PICK UP CABINA DOBLE;4x4;TOYOTA 1GR-FE;3956;;AUTOMÁTICA;NAFTA;EURO V;128;13/8/2018;JSQ320063;VCA;282;16.5;9.6;12.1;000051A
TOYOTA;SUV;4x4;TOYOTA A25A-FKS;2487;;AUTOMÁTICA;NAFTA;EURO V;253;20/3/2019;H1860672452/026;VINÇOTTE nv;168.2;9.45;6.20;7.40;000239B
TOYOTA;SUV;4x2;TOYOTA A25A-FXS / TOYOTA 3NM;2487;;CVT;NAFTA / ELECTRICIDAD;EURO V;257;28/3/2019;H1860161643/272;VINÇOTTE nv;106;4.9;4.8;4.7;000244B
TOYOTA;SUV;4x4;TOYOTA A25A-FXS / TOYOTA 3NM (DELANTERO) - 4NM (TRASERO);2487;;CVT;NAFTA / ELECTRICIDAD;EURO V;260;28/3/2019;H1860670248/509;VINÇOTTE nv;109.75;5.11;4.85;4.83;000245B
TOYOTA;SEDÁN 5 PUERTAS;4x2;TOYOTA 2ZR-FXE / TOYOTA 1NM ;1798;;CVT;NAFTA;EURO V;278;11/4/2019;JSQ326127;VCA;88;3.7;3.8;3.8;000262B
TOYOTA;SUV;4x2;TOYOTA M20A-FKS;1987;;CVT;NAFTA;EURO V;283;17/4/2019;H1860672452/023;VINÇOTTE nv;148.6;7.78;5.79;6.5;000267B
TOYOTA;SUV;4x4;TOYOTA 1GD-FTV ;2755;130;AUTOMATICA;GAS OIL;EURO V;320;7/5/2019;VST409957;VCA;230;10.9;7.5;8.7;000295B
TOYOTA;SEDÁN 5 PUERTAS (HATCHBACK);4x2;TOYOTA 2ZR-FKE / TOYOTA 1NM;1798;72;CVT;NAFTA / ELECTRICIDAD;EURO  VI b;440;9/8/2019;JSV457596;VCA;99.55;2.39;5.53;4.38;000388B
TOYOTA;SUV;4x4;TOYOTA 1VD-FTV;4461;200;AUTOMÁTICA;GAS OIL;EURO V;493;12/9/2019;H1960738528/328;VINÇOTTE nv;273;12.1;9.3;10.3;000428B
TOYOTA;PICK UP, CABINA DOBLE;4x2;TOYOTA 2GD-FTV;2393;110;AUTOMÁTICA;GAS OIL;EURO V;693;23/7/2020;JSV472248;VCA;196;9.0;6.6;7.5;000579C
TOYOTA;PICK UP, CABINA DOBLE;4x2;TOYOTA 2GD-FTV;2393;110;AUTOMÁTICA;GAS OIL;EURO V;693;2/12/2021;JSV472248;VCA;196;9.0;6.6;7.5;000579C
TOYOTA;PICK UP CABINA DOBLE;4x2;TOYOTA 1GD-FTV;2755;150;AUTOMÁTICA;GAS OIL;EURO V;695;23/7/2020;JSV472247;VCA;200;9.1;6.8;7.6;000581C
TOYOTA;PICK UP CABINA DOBLE;4x2;TOYOTA 1GD-FTV;2755;150;AUTOMÁTICA;GAS OIL;EURO V;695;8/11/2021;JSV472247;VCA;200;9.1;6.8;7.6;000581C
TOYOTA;PICK UP CABINA DOBLE;4x4;TOYOTA 1GD-FTV;2755;150;AUTOMÁTICA;GAS OIL;EURO V;695;23/7/2020;JSV472247;VCA;211;9.6;7.1;8.1;000582C
TOYOTA;PICK UP CABINA DOBLE;4x4;TOYOTA 1GD-FTV;2755;150;AUTOMÁTICA;GAS OIL;EURO V;695;8/11/2021;JSV472247;VCA;211;9.6;7.1;8.1;000582C
TOYOTA;PICK UP CABINA DOBLE;4x2;TOYOTA 1GD-FTV;2755;150;MANUAL;GAS OIL;EURO V;696;23/7/2020;JSV472247;VCA;192;8.6;6.5;7.3;000583C
TOYOTA;PICK UP CABINA DOBLE;4x2;TOYOTA 1GD-FTV;2755;150;MANUAL;GAS OIL;EURO V;696;8/11/2021;JSV472247;VCA;192;8.6;6.5;7.3;000583C
TOYOTA;PICK UP CABINA DOBLE;4x4;TOYOTA 1GD-FTV;2755;150;MANUAL;GAS OIL;EURO V;696;23/7/2020;JSV472247;VCA;199;8.8;6.8;7.5;000584C
TOYOTA;PICK UP CABINA DOBLE;4x4;TOYOTA 1GD-FTV;2755;150;MANUAL;GAS OIL;EURO V;696;8/11/2021;JSV472247;VCA;199;8.8;6.8;7.5;000584C
TOYOTA;PICK UP CABINA SIMPLE, CABINA DOBLE;4x2;TOYOTA 2GD-FTV;2393;110;MANUAL;GAS OIL;EURO V;697;31/7/2020;JSV474248;VCA;186;8.4;6.3;7.1;000585C
TOYOTA;PICK UP CABINA SIMPLE, CABINA DOBLE;4x2;TOYOTA 2GD-FTV;2393;110;MANUAL;GAS OIL;EURO V;697;8/11/2021;JSV474248;VCA;186;8.4;6.3;7.1;000585C
TOYOTA;PICK UP CABINA SIMPLE, CABINA DOBLE;4x4;TOYOTA 2GD-FTV;2393;110;MANUAL;GAS OIL;EURO V;697;31/7/2020;JSV474248;VCA;193;8.8;6.5;7.4;000586C
TOYOTA;PICK UP CABINA SIMPLE, CABINA DOBLE;4x4;TOYOTA 2GD-FTV;2393;110;MANUAL;GAS OIL;EURO V;697;8/11/2021;JSV474248;VCA;193;8.8;6.5;7.4;000586C
TOYOTA;PICK UP CABINA SIMPLE SIN CAJA;4x2, 4x4;TOYOTA 2GD-FTV;2393;110;MANUAL;GAS OIL;EURO V;697;31/7/2020;JSV474248;VCA;194;8.3;6.8;7.4;000587C
TOYOTA;PICK UP CABINA SIMPLE SIN CAJA;4x2, 4x4;TOYOTA 2GD-FTV;2393;110;MANUAL;GAS OIL;EURO V;697;8/11/2021;JSV474248;VCA;194;8.3;6.8;7.4;000587C
TOYOTA;SUV;4x4;TOYOTA 1GD-FTV;2755;150;MANUAL;GAS OIL;EURO V;709;6/8/2020;JSV472363;VCA;190;8.4;6.5;7.2;000599C
TOYOTA;SUV;4x4;TOYOTA 1GD-FTV;2755;150;MANUAL;GAS OIL;EURO V;709;2/12/2021;JSV472363;VCA;190;8.4;6.5;7.2;000599C
TOYOTA;SUV;4x4;TOYOTA 1GD-FTV;2755;150;AUTOMÁTICA;GAS OIL;EURO V;710;6/8/2020;JSV472363;VCA;201;9.1;6.8;7.6;000600C
TOYOTA;SUV;4x4;TOYOTA 1GD-FTV;2755;150;AUTOMÁTICA;GAS OIL;EURO V;710;30/11/2021;JSV472363;VCA;201;9.1;6.8;7.6;000600C
TOYOTA;PICK UP CABINA SIMPLE, CABINA DOBLE;4x2;TOYOTA 2TR-FE;2694;122;MANUAL;NAFTA;EURO V;712;10/8/2020;JST410429;VCA;263;14.6;9.4;11.3;000602C
TOYOTA;PICK UP CABINA SIMPLE, CABINA DOBLE;4x2;TOYOTA 2TR-FE;2694;122;MANUAL;NAFTA;EURO V;712;2/12/2021;JST410429;VCA;263;14.6;9.4;11.3;000602C
TOYOTA;SEDÁN 4/5 PUERTAS;4x2;TOYOTA 2NR-FE;1496;79;MANUAL;NAFTA;EURO V;718;14/8/2020;H1760615689/277 TR;VINÇOTTE nv;143.1;7.88;5.14;6.15;000606C
TOYOTA;SEDÁN 4/5 PUERTAS;4x2;TOYOTA 2NR-FE;1496;79;MANUAL;NAFTA;EURO V;718;30/12/2021;H1760615689/277 TR;VINÇOTTE nv;143.1;7.88;5.14;6.15;000606C
TOYOTA;SEDÁN 4/5 PUERTAS;4x2;TOYOTA 2NR-FE;1496;79;CVT;NAFTA;EURO V;720;14/8/2020;H1760615689/278 TR;VINÇOTTE nv;136.2;7.19;5.07;5.85;000607C
TOYOTA;SEDÁN 4/5 PUERTAS;4x2;TOYOTA 2NR-FE;1496;79;CVT;NAFTA;EURO V;720;24/12/2021;H1760615689/278 TR;VINÇOTTE nv;136.2;7.19;5.07;5.85;000607C
TOYOTA;SUV;4x2, 4x4;TOYOTA 2TR-FE;2694;122;AUTOMÁTICA;NAFTA;EURO V;722;14/8/2020;JST410429;VCA;247;13.9;9.5;11.1;000608C
TOYOTA;TODO TERRENO;4x4;TOYOTA 1GR-FE;3956;202;AUOTMÁTICA;NAFTA;EURO V;865;11/5/2021;H1860666086/106;VINÇOTTE nv;267.8;15.42;9.20;11.49;000747D
TOYOTA;SUV;4x4;TOYOTA F33A.FTV;3346;227;AUTOMÁTICA;GAS OIL;EURO V;872;4/6/2021;H2160161643/1216 ;VINÇOTTE nv;231;11;7.5;8.8;000751D
TOYOTA;FURGONETA, UTILITARIO;4x2;TOYOTA 2NR-FE;1496;76;MANUAL;NAFTA;EURO V;915;9/9/2021;H2160738528/1198;VINÇOTTE nv;137;7.37;5.02;5.89;000800D
TOYOTA;PICK UP CABINA DOBLE;4x4;TOYOTA 1GD-FTV;2755;165;AUTOMÁTICA;GAS OIL;EURO V;951;10/12/2021;T02A BSY535634 00;VCA;211;9.6;7.1;8.1;000834D
TOYOTA;SUV;4x2;TOYOTA A25A-FXS / TOYOTA 3NM;2487;;CVT;NAFTA / ELECTRICIDAD;EURO V;257;28/3/2019;H1860161643/272;VINÇOTTE nv;106;4.9;4.8;4.7;000244B
TOYOTA;SUV;4x4;TOYOTA A25A-FXS / TOYOTA 3NM (DELANTERO) - 4NM (TRASERO);2487;;CVT;NAFTA / ELECTRICIDAD;EURO V;260;28/3/2019;H1860670248/509;VINÇOTTE nv;109.75;5.11;4.85;4.83;000245B
VOLKSWAGEN;SEDÁN 2 o 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN DNB;999;;MANUAL;NAFTA;EURO V;;27/6/2017;259/16;LABORATORIO DE VOLKSWAGEN DO BRASIL;126.67;6.9;4.58;5.44;000260B
VOLKSWAGEN;PICK UP 2, 4 PUERTAS;4x4;VOLKSWAGEN DDXC;2967;165;AUTOMÁTICA;GAS OIL;EURO V;;9/12/2019;42.06.972.01;TÜV NORD Mobilität;240;10.6;8.3;9.1;000808D
VOLKSWAGEN;PICK UP 2, 4 PUERTAS;4x4;VOLKSWAGEN DDXE;2967;190;AUTOMÁTICA;GAS OIL;EURO V;;9/12/2019;42.06.972.01;TÜV NORD Mobilität;250;11.4;8.4;9.5;000809D
VOLKSWAGEN;SEDÁN 2 o 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN CXDB;1984;;AUTOMÁTICA;NAFTA;EURO V;;22/1/2018;CAE-16-3149;CENTRO DE ANÁLISIS DE EMISIONES DE VW DE MÉXICO;168.21;9.17;6.16;7.25;000202B
VOLKSWAGEN;SUV – CROSSOVER 4 PUERTAS CON PORTÓN TRASERO;4x4;VOLKSWAGEN CXDA;1984;;AUTOMÁTICA;NAFTA;EURO V;;10/11/2017;CAE-17-0285;CENTRO DE ANÁLISIS DE EMISIONES DE VW DE MÉXICO;195.43;10.92;6.99;8.42;000167A
VOLKSWAGEN;PICK UP 2 PUETAS CABINA SIMPLE, PICK UP 4 PUERTAS CABINA DOBLE;4x2;VOLKSWAGEN CNFB;1968;103;MANUAL;GAS OIL;EURO V;15;9/3/2018;42.06.999.00;TÜV NORD Mobilität;194.2;10.3;7.3;8.4;000241B
VOLKSWAGEN;PICK UP 2 PUETAS CABINA SIMPLE, PICK UP 4 PUERTAS CABINA DOBLE;4x4;VOLKSWAGEN CNFB;1968;103;MANUAL;GAS OIL;EURO V;15;9/3/2018;42.06.999.00;TÜV NORD Mobilität;188.3;10.0;7.1;8.2;000242B
VOLKSWAGEN;SUV – CROSSOVER 4 PUERTAS CON PORTÓN TRASERO;4x4;VOLKSWAGEN DBGC;1968;;AUTOMÁTICA;GAS OIL;EURO V;73;16/5/2018;42.06.953.01;TÜV NORD Mobilität;152.0;8.4;5.9;6.8;000089A
VOLKSWAGEN;SEDÁN 4 PUERTAS;4x2;VOLKSWAGEN CZDA;1395;;AUTOMÁTICA;NAFTA;EURO V;132;7/8/2018;CAE-17-2347 C2;CENTRO DE ANÁLISIS DE EMISIONES DE VW DE MÉXICO;142;8.34;4.86;6.16;000059A
VOLKSWAGEN;SUV 4 PUERTAS Y PORTÓN TRASERO;4x2;VOLKSWAGEN CZDA;1395;;AUTOMÁTICA;NAFTA;EURO V;204;18/12/2018;CAE-18-1180C;CENTRO DE ANÁLISIS DE EMISIONES DE VW DE MÉXICO;188.77;10.72;6.68;8.15;000160A
VOLKSWAGEN;SEDÁN 4 PUERTAS;4x2;VOLKSWAGEN CXDB;1984;;AUTOMÁTICA;NAFTA;EURO V;240;20/2/2019;CAE-18-1278C;CENTRO DE ANÁLISIS DE EMISIONES DE VW DE MÉXICO;166.14;9.60;5.78;7.16;000228B
VOLKSWAGEN;SUV 4 PUERTAS Y PORTÓN TRASERO;4x2;VOLKSWAGEN CWSA;1598;81;AUTOMÁTICA;NAFTA;EURO V;305;24/4/2019;BR19020006;IDIADA;167;9.4;5.8;7.2;000280B
VOLKSWAGEN;SUV 4 PUERTAS Y PORTÓN TRASERO;4x2;VOLKSWAGEN CWSA;1598;81;MANUAL;NAFTA;EURO V;306;24/4/2019;BR19020008;IDIADA;163;9.1;5.8;7;000281B
VOLKSWAGEN;SEDÁN 4 PUERTAS;4x2;VOLKSWAGEN CWSA;1598;81;AUTOMÁTICA;NAFTA;EURO V;341;9/8/2019;BR19020011;IDIADA;163;9.7;5.5;7;000312B
VOLKSWAGEN;HATCHBACK 4 PUERTAS CON PORTÓN TRASERO;4x2;VOLKSWAGEN CWSA;1598;81;AUTOMÁTICA;NAFTA;EURO V;347;10/5/2019;BR19020007;IDIADA;163;9.7;5.5;7;000316B
VOLKSWAGEN;SUV – CROSSOVER 4 PUERTAS CON PORTÓN TRASERO;4x4;VOLKSWAGEN CVMC;2967;190;AUTOMÁTICA;GAS OIL;EURO V;476;27/8/2019;42.06.1022.00;TÜV NORD Mobilität;194;8.5;6.7;7.4;000410B
VOLKSWAGEN;SUV, CROSSOVER 4 PUERTAS CON PORTÓN TRASERO;4x4;VOLKSWAGEN DCBE;2995;250;AUTOMÁTICA;NAFTA;EURO V;487;6/9/2019;42.06.1023.00;TÜV NORD Mobilität;182.6;12;7.9;9.4;000422B
VOLKSWAGEN;COUPÉ 2 PUERTAS, COUPÉ 2 PUERTAS CABRIO;4x2;VOLKSWAGEN CPLA;1984;155;AUTOMÁTICA;NAFTA;EURO V;489;12/9/2019;11.06.1734.04;TÜV NORD Mobilität;186.9;10.5;6.5;8;000424B
VOLKSWAGEN;COUPÉ 2 PUERTAS, COUPÉ 2 PUERTAS CABRIO;4x2;VOLKSWAGEN CTHD;1390;118;MANUAL;NAFTA;EURO V;491;12/9/2019;11.06.1876.02;TÜV NORD Mobilität;163.1;9;5.8;7;000426B
